id,Fleet,Fleet_name,Yr.S,Used,Kind,Sex,Bin,Obs
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.125,yes,LEN,1,150,0.0263841
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.125,yes,LEN,1,155,9.98801e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.125,yes,LEN,1,160,0.0526683
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.125,yes,LEN,1,165,0.0263841
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.125,yes,LEN,1,170,0.0263841
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.125,yes,LEN,1,175,0.184089
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.125,yes,LEN,1,180,0.184089
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.125,yes,LEN,1,185,0.131521
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.125,yes,LEN,1,190,0.105237
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.125,yes,LEN,1,195,0.0789525
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.125,yes,LEN,1,200,0.105237
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.125,yes,LEN,1,205,0.0789525
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,120,0.0212317
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,125,9.97307e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,130,9.97307e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,135,9.97307e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,140,0.00737178
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,145,9.97307e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,150,0.0416794
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,155,9.97307e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,160,0.0291878
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,165,9.97307e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,170,0.0496357
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,175,0.0212318
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,180,0.0984876
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,185,0.0489514
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,190,0.10576
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,195,0.148023
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,200,0.10576
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,205,0.0555394
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,210,0.107128
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,215,0.0285038
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,220,0.0291878
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,225,9.97307e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,230,0.0146438
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,235,0.0357758
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,240,0.0219158
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,245,0.00737178
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.25,yes,LEN,1,250,0.0219159
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,80,0.0175893
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,85,9.9691e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,90,9.9691e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,95,9.9691e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,100,9.9691e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,105,9.9691e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,110,9.9691e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,115,9.9691e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,120,9.9691e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,125,9.9691e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,130,9.9691e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,135,9.9691e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,140,0.0175893
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,145,9.9691e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,150,9.9691e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,155,9.9691e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,160,0.0525686
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,165,0.0525686
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,170,0.0175893
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,175,0.0175893
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,180,0.0700583
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,185,0.035079
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,190,0.209975
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,195,0.0525686
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,200,0.209975
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,205,0.0700583
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,210,0.0525686
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,215,0.0525686
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,220,0.0525686
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,225,9.9691e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1991.375,yes,LEN,1,230,0.0175893
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.25,yes,LEN,1,175,0.10001
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.25,yes,LEN,1,180,9.99101e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.25,yes,LEN,1,185,0.10001
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.25,yes,LEN,1,190,0.39974
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.25,yes,LEN,1,195,0.19992
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.25,yes,LEN,1,200,0.10001
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.25,yes,LEN,1,205,9.99101e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.25,yes,LEN,1,210,9.99101e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.25,yes,LEN,1,215,0.10001
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,125,0.0370481
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,130,9.97606e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,135,9.97606e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,140,9.97606e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,145,9.97606e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,150,9.97606e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,155,9.97606e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,160,9.97606e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,165,0.0370481
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,170,0.0370481
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,175,0.0739965
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,180,0.0739965
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,185,0.147893
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,190,0.0370481
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,195,0.0370481
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,200,0.147893
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,205,0.0370481
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,210,0.22179
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,215,9.97606e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,220,0.0370481
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,225,9.97606e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,230,0.0370481
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,235,9.97606e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1992.375,yes,LEN,1,240,0.0370481
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.125,yes,LEN,1,150,0.0476664
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.125,yes,LEN,1,155,9.98901e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.125,yes,LEN,1,160,0.0476664
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.125,yes,LEN,1,165,0.190367
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.125,yes,LEN,1,170,0.0952332
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.125,yes,LEN,1,175,0.0476664
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.125,yes,LEN,1,180,0.1428
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.125,yes,LEN,1,185,0.190367
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.125,yes,LEN,1,190,0.190367
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.125,yes,LEN,1,195,9.98901e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.125,yes,LEN,1,200,0.0476664
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.25,yes,LEN,1,150,0.0326564
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.25,yes,LEN,1,155,0.010952
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.25,yes,LEN,1,160,0.010952
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.25,yes,LEN,1,165,0.010952
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.25,yes,LEN,1,170,0.0760654
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.25,yes,LEN,1,175,0.0543608
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.25,yes,LEN,1,180,0.173735
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.25,yes,LEN,1,185,0.119474
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.25,yes,LEN,1,190,0.162883
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.25,yes,LEN,1,195,0.184587
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.25,yes,LEN,1,200,0.0760654
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.25,yes,LEN,1,205,0.0326564
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.25,yes,LEN,1,210,0.0326564
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.25,yes,LEN,1,215,9.98403e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.25,yes,LEN,1,220,9.98403e-05
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.25,yes,LEN,1,225,0.0218042
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.375,yes,LEN,1,150,0.0140029
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.375,yes,LEN,1,155,0.0340828
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.375,yes,LEN,1,160,0.0279059
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.375,yes,LEN,1,165,0.0688406
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.375,yes,LEN,1,170,0.0140029
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.375,yes,LEN,1,175,0.0618892
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.375,yes,LEN,1,180,0.0896953
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.375,yes,LEN,1,185,0.103598
30-CAAL-cUnc-cv2,3,F03_LL.JP.3,1993.375,yes,LEN,1,190,0.0557123
