id,Fleet,Fleet_name,Time,Obs,Exp,SE,Dev,Use
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1979.83,1.86281,1.22486,0.333202,0.419261,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1980.83,1.31391,1.68372,0.33254,-0.247997,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1981.83,1.2559,1.32911,0.332625,-0.0566534,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1982.83,1.50646,1.16657,0.326376,0.255697,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1983.83,0.922278,1.05191,0.330303,-0.131515,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1984.83,1.32673,1.06673,0.323343,0.218118,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1985.83,0.877509,0.912866,0.321945,-0.0395018,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1986.83,0.855618,1.03967,0.335276,-0.19483,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1987.83,0.835362,0.946303,0.345836,-0.124698,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1988.83,0.736157,0.808691,0.35762,-0.0939733,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1989.83,1.65752,0.872717,0.320639,0.641466,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1990.83,1.13159,0.860352,0.336645,0.274038,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1991.83,1.02708,0.88084,0.345696,0.153599,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1992.83,0.558306,1.07104,0.384414,-0.651481,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1993.83,0.81207,1.05337,0.34892,-0.26016,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1994.83,1.12053,1.03009,0.341153,0.0841537,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1995.83,1.11373,1.06021,0.358465,0.0492462,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1996.83,1.1907,1.1897,0.34189,0.000839161,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1997.83,1.31626,1.18712,0.348221,0.103263,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1998.83,1.99334,1.71367,0.32869,0.151174,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,1999.83,1.18608,1.38529,0.36947,-0.155258,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2000.83,0.788006,1.60251,0.384061,-0.70982,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2001.83,0.727835,1.88518,0.380242,-0.951704,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2002.83,0.803887,1.47957,0.361598,-0.61005,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2003.83,1.3191,1.34212,0.345035,-0.0172994,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2004.83,1.26325,0.99025,0.348968,0.243486,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2005.83,1.04284,0.92399,0.364489,0.121002,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2006.83,0.740614,0.966491,0.374613,-0.266193,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2007.83,0.829133,1.05227,0.363606,-0.238322,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2008.83,1.047,1.01246,0.36146,0.0335443,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2009.83,0.645173,1.10628,0.380014,-0.539244,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2010.83,0.790723,1.0677,0.376337,-0.300318,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2011.83,0.722675,0.892825,0.38025,-0.211431,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2012.83,0.69595,0.71931,0.384556,-0.0330151,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2013.83,0.717588,0.799576,0.38891,-0.108186,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2014.83,0.790042,0.656028,0.384902,0.185882,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2015.83,0.78514,0.592698,0.386274,0.281177,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2016.83,0.687733,0.580642,0.380715,0.169266,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2017.83,0.591417,0.60016,0.367136,-0.0146746,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2018.83,0.724244,0.680517,0.376776,0.0622755,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2019.83,0.794833,0.593498,0.361991,0.292099,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2020.83,0.742562,0.492535,0.372401,0.41054,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2021.83,1.23811,0.508206,0.357539,0.890454,1
11-CAAL-no-ageerr,16,S01_INDEX.1-4,2022.83,0.912191,0.662926,0.383859,0.319187,1
