id,Year,B.Bmsy,F.Fmsy
41-CAAL-revASPM-11,1952,4.52826,0.0151717
41-CAAL-revASPM-11,1953,4.51326,0.187189
41-CAAL-revASPM-11,1954,4.05873,1.58342
41-CAAL-revASPM-11,1955,1.68733,1.01968
41-CAAL-revASPM-11,1956,1.35984,0.818091
41-CAAL-revASPM-11,1957,1.36361,0.727936
41-CAAL-revASPM-11,1958,1.39841,1.27628
41-CAAL-revASPM-11,1959,1.07538,1.16775
41-CAAL-revASPM-11,1960,0.993528,1.27279
41-CAAL-revASPM-11,1961,0.937735,2.30726
41-CAAL-revASPM-11,1962,0.586843,2.38552
41-CAAL-revASPM-11,1963,0.463804,2.94868
41-CAAL-revASPM-11,1964,0.35335,1.60644
41-CAAL-revASPM-11,1965,0.490235,1.78054
41-CAAL-revASPM-11,1966,0.488192,2.5437
41-CAAL-revASPM-11,1967,0.365564,1.25734
41-CAAL-revASPM-11,1968,0.528979,0.887868
41-CAAL-revASPM-11,1969,0.717291,0.798425
41-CAAL-revASPM-11,1970,0.851399,1.7742
41-CAAL-revASPM-11,1971,0.623114,2.61357
41-CAAL-revASPM-11,1972,0.456265,2.67213
41-CAAL-revASPM-11,1973,0.459123,2.41088
41-CAAL-revASPM-11,1974,0.462485,2.11624
41-CAAL-revASPM-11,1975,0.492672,1.54384
41-CAAL-revASPM-11,1976,0.570584,1.3708
41-CAAL-revASPM-11,1977,0.645109,0.645074
41-CAAL-revASPM-11,1978,0.869852,1.1313
41-CAAL-revASPM-11,1979,0.81776,1.23111
41-CAAL-revASPM-11,1980,0.755742,0.889383
41-CAAL-revASPM-11,1981,0.88084,1.78248
41-CAAL-revASPM-11,1982,0.669034,2.53907
41-CAAL-revASPM-11,1983,0.467479,1.64624
41-CAAL-revASPM-11,1984,0.586121,1.55648
41-CAAL-revASPM-11,1985,0.59922,1.44913
41-CAAL-revASPM-11,1986,0.554115,1.25237
41-CAAL-revASPM-11,1987,0.597236,1.05165
41-CAAL-revASPM-11,1988,0.679991,1.3128
41-CAAL-revASPM-11,1989,0.678215,2.31722
41-CAAL-revASPM-11,1990,0.497099,1.70678
41-CAAL-revASPM-11,1991,0.532955,1.24318
41-CAAL-revASPM-11,1992,0.627243,0.895066
41-CAAL-revASPM-11,1993,0.736572,1.13369
41-CAAL-revASPM-11,1994,0.769628,1.91007
41-CAAL-revASPM-11,1995,0.632212,1.78713
41-CAAL-revASPM-11,1996,0.690021,1.42709
41-CAAL-revASPM-11,1997,0.816026,1.21946
41-CAAL-revASPM-11,1998,0.908002,2.06807
41-CAAL-revASPM-11,1999,0.691919,2.09636
41-CAAL-revASPM-11,2000,0.589586,1.9366
41-CAAL-revASPM-11,2001,0.537275,1.76064
41-CAAL-revASPM-11,2002,0.548838,1.60181
41-CAAL-revASPM-11,2003,0.590772,2.32941
41-CAAL-revASPM-11,2004,0.469162,2.14717
41-CAAL-revASPM-11,2005,0.436218,1.97222
41-CAAL-revASPM-11,2006,0.432292,1.71151
41-CAAL-revASPM-11,2007,0.445763,1.54533
41-CAAL-revASPM-11,2008,0.469222,1.86087
41-CAAL-revASPM-11,2009,0.416545,1.7172
41-CAAL-revASPM-11,2010,0.42257,1.73627
41-CAAL-revASPM-11,2011,0.417354,2.0366
41-CAAL-revASPM-11,2012,0.36499,2.12883
41-CAAL-revASPM-11,2013,0.334825,1.58761
41-CAAL-revASPM-11,2014,0.405705,1.79748
41-CAAL-revASPM-11,2015,0.364851,1.9687
41-CAAL-revASPM-11,2016,0.317145,1.76212
41-CAAL-revASPM-11,2017,0.358826,1.31521
41-CAAL-revASPM-11,2018,0.424068,1.38446
41-CAAL-revASPM-11,2019,0.442925,1.202
41-CAAL-revASPM-11,2020,0.490127,1.00008
41-CAAL-revASPM-11,2021,0.572635,1.09438
41-CAAL-revASPM-11,2022,0.63116,0.871245
41-CAAL-revASPM-11,2023,0.704903,0.871245
