id,Fleet,Fleet_name,Yr.S,Used,Kind,Sex,Bin,Obs
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.125,yes,LEN,1,150,0.0263841
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.125,yes,LEN,1,155,9.98801e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.125,yes,LEN,1,160,0.0526683
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.125,yes,LEN,1,165,0.0263841
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.125,yes,LEN,1,170,0.0263841
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.125,yes,LEN,1,175,0.184089
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.125,yes,LEN,1,180,0.184089
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.125,yes,LEN,1,185,0.131521
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.125,yes,LEN,1,190,0.105237
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.125,yes,LEN,1,195,0.0789525
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.125,yes,LEN,1,200,0.105237
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.125,yes,LEN,1,205,0.0789525
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,120,0.0212317
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,125,9.97307e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,130,9.97307e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,135,9.97307e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,140,0.00737178
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,145,9.97307e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,150,0.0416794
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,155,9.97307e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,160,0.0291878
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,165,9.97307e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,170,0.0496357
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,175,0.0212318
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,180,0.0984876
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,185,0.0489514
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,190,0.10576
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,195,0.148023
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,200,0.10576
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,205,0.0555394
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,210,0.107128
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,215,0.0285038
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,220,0.0291878
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,225,9.97307e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,230,0.0146438
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,235,0.0357758
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,240,0.0219158
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,245,0.00737178
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.25,yes,LEN,1,250,0.0219159
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,80,0.0175893
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,85,9.9691e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,90,9.9691e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,95,9.9691e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,100,9.9691e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,105,9.9691e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,110,9.9691e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,115,9.9691e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,120,9.9691e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,125,9.9691e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,130,9.9691e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,135,9.9691e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,140,0.0175893
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,145,9.9691e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,150,9.9691e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,155,9.9691e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,160,0.0525686
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,165,0.0525686
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,170,0.0175893
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,175,0.0175893
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,180,0.0700583
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,185,0.035079
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,190,0.209975
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,195,0.0525686
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,200,0.209975
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,205,0.0700583
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,210,0.0525686
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,215,0.0525686
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,220,0.0525686
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,225,9.9691e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1991.375,yes,LEN,1,230,0.0175893
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.25,yes,LEN,1,175,0.10001
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.25,yes,LEN,1,180,9.99101e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.25,yes,LEN,1,185,0.10001
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.25,yes,LEN,1,190,0.39974
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.25,yes,LEN,1,195,0.19992
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.25,yes,LEN,1,200,0.10001
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.25,yes,LEN,1,205,9.99101e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.25,yes,LEN,1,210,9.99101e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.25,yes,LEN,1,215,0.10001
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,125,0.0370481
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,130,9.97606e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,135,9.97606e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,140,9.97606e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,145,9.97606e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,150,9.97606e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,155,9.97606e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,160,9.97606e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,165,0.0370481
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,170,0.0370481
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,175,0.0739965
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,180,0.0739965
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,185,0.147893
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,190,0.0370481
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,195,0.0370481
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,200,0.147893
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,205,0.0370481
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,210,0.22179
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,215,9.97606e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,220,0.0370481
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,225,9.97606e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,230,0.0370481
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,235,9.97606e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1992.375,yes,LEN,1,240,0.0370481
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.125,yes,LEN,1,150,0.0476664
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.125,yes,LEN,1,155,9.98901e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.125,yes,LEN,1,160,0.0476664
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.125,yes,LEN,1,165,0.190367
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.125,yes,LEN,1,170,0.0952332
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.125,yes,LEN,1,175,0.0476664
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.125,yes,LEN,1,180,0.1428
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.125,yes,LEN,1,185,0.190367
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.125,yes,LEN,1,190,0.190367
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.125,yes,LEN,1,195,9.98901e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.125,yes,LEN,1,200,0.0476664
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.25,yes,LEN,1,150,0.0326564
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.25,yes,LEN,1,155,0.010952
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.25,yes,LEN,1,160,0.010952
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.25,yes,LEN,1,165,0.010952
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.25,yes,LEN,1,170,0.0760654
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.25,yes,LEN,1,175,0.0543608
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.25,yes,LEN,1,180,0.173735
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.25,yes,LEN,1,185,0.119474
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.25,yes,LEN,1,190,0.162883
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.25,yes,LEN,1,195,0.184587
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.25,yes,LEN,1,200,0.0760654
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.25,yes,LEN,1,205,0.0326564
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.25,yes,LEN,1,210,0.0326564
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.25,yes,LEN,1,215,9.98403e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.25,yes,LEN,1,220,9.98403e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.25,yes,LEN,1,225,0.0218042
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,150,0.0140029
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,155,0.0340828
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,160,0.0279059
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,165,0.0688406
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,170,0.0140029
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,175,0.0618892
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,180,0.0896953
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,185,0.103598
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,190,0.0557123
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,195,0.0896953
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,200,0.0279059
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,205,0.0348576
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,210,0.103598
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,215,0.102824
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,220,0.0140029
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,225,0.00705134
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,230,0.102049
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,235,0.0140029
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,240,9.97904e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,245,9.97904e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1993.375,yes,LEN,1,250,0.0340828
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.125,yes,LEN,1,145,0.030165
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.125,yes,LEN,1,150,0.030165
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.125,yes,LEN,1,155,0.030165
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.125,yes,LEN,1,160,0.030165
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.125,yes,LEN,1,165,9.98702e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.125,yes,LEN,1,170,0.125917
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.125,yes,LEN,1,175,0.0657868
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.125,yes,LEN,1,180,0.0657868
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.125,yes,LEN,1,185,0.161539
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.125,yes,LEN,1,190,0.202719
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.125,yes,LEN,1,195,0.22167
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.125,yes,LEN,1,200,9.98702e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.125,yes,LEN,1,205,0.035722
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,60,0.0146922
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,65,9.96711e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,70,9.96711e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,75,9.96711e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,80,9.96711e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,85,9.96711e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,90,9.96711e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,95,9.96711e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,100,9.96711e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,105,9.96711e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,110,9.96711e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,115,9.96711e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,120,9.96711e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,125,9.96711e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,130,9.96711e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,135,0.00739595
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,140,9.96711e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,145,0.00739595
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,150,9.96711e-05
35-CAAL-revASPM-05,3,F03_LL.JP.3,1994.25,yes,LEN,1,155,0.00739595
